Produit,Flux,Date,Montant
VERRE ET OUVRAGES EN VERRE,Exportations,2010-02-01,107825268.0
"PERLES, PIERRES GEMMES, METAUX PRECIEUX; BIJOUTERIE FANTAISIE; MONNAIES",Exportations,2010-02-01,3662377327.0
"FONTE, FER ET ACIER",Exportations,2010-02-01,2510828345.0
"OUVRAGES EN FONTE, FER OU ACIER",Exportations,2010-02-01,258943158.0
CUIVRE ET OUVRAGES EN CUIVRE,Exportations,2010-02-01,376358529.0
NICKEL ET OUVRAGES EN NICKEL,Exportations,2010-02-01,
ALUMINIUM ET OUVRAGES EN ALUMINIUM,Exportations,2010-02-01,98750890.0
PLOMB ET OUVRAGES EN PLOMB,Exportations,2010-02-01,
ZINC ET OUVRAGES EN ZINC,Exportations,2010-02-01,1208320.0
ETAIN ET OUVRAGES EN ETAIN,Exportations,2010-02-01,
AUTRES METAUX COMMUNS; CERMETS; OUVRAGES EN CES MATIERES,Exportations,2010-02-01,
"OUTILS, OUTILLAGE, COUTELLERIE, COUVERTS EN METAUX COMMUNS ET PARTIES",Exportations,2010-02-01,3386666.0
OUVRAGES DIVERS EN METAUX COMMUNS,Exportations,2010-02-01,6794844.0
"REACTEURS NUCLEAIRES; CHAUDIERES, MACHINES, APPAREILS, ENGINS MECANIQUES",Exportations,2010-02-01,715983853.0
MACHINES ELECTRIQUES; APPAREILS D'EMISSION-RECEPTION RADIO/TV,Exportations,2010-02-01,628152966.0
VEHICULES ET MATERIEL POUR VOIES FERREES; APPAREILS DE SIGNALISATION,Exportations,2010-02-01,10916916.0
"VOITURES AUTOMOBILES ET AUTRES VEHICULES TERRESTRES; PARTIES, ACCESSOIRES",Exportations,2010-02-01,906255484.0
NAVIGATION AERIENNE OU SPATIALE,Exportations,2010-02-01,11761865.0
NAVIGATION MARITIME OU FLUVIALE,Exportations,2010-02-01,3181519.0
"APPAREILS D'OPTIQUE, DE PRECISION, MEDICO-CHIRURGICAUX;PARTIES,ACCESSOIRES",Exportations,2010-02-01,4568984.0
HORLOGERIE,Exportations,2010-02-01,4393715.0
INSTRUMENTS DE MUSIQUE; PARTIES ET ACCESSOIRES DE CES INSTRUMENTS,Exportations,2010-02-01,1275950.0
"ARMES, MUNITIONS ET LEURS PARTIES ET ACCESSOIRES",Exportations,2010-02-01,
MEUBLES Y.C. MEDICAUX; APPAREILS D'ECLAIRAGE; CONSTRUCTIONS PREFABRIQUEES,Exportations,2010-02-01,52600000.0
"JOUETS, JEUX, ARTICLES DE DIVERTISSEMENTS OU SPORTS; PARTIES, ACCESSOIRES",Exportations,2010-02-01,8555000.0
OUVRAGES DIVERS,Exportations,2010-02-01,38711426.0
"OBJETS D'ART, DE COLLECTION OU D'ANTIQUITE",Exportations,2010-02-01,67182542.0
ANIMAUX VIVANTS,Importations,2010-02-01,5934224.0
VIANDES ET ABATS COMESTIBLES,Importations,2010-02-01,475622126.0
"POISSONS ET CRUSTACES, MOLLUSQUES ET AUTRES INVERTEBRES AQUATIQUES",Importations,2010-02-01,48320199.0
LAIT; OEUFS D'OISEAUX; MIEL; PRODUITS COMESTIBLES D'ANIMAUX N.D.C.A.,Importations,2010-02-01,4101330230.0
"AUTRES PRODUITS D'ORIGINE ANIMALE, NON DENOMMES NI COMPRIS AILLEURS",Importations,2010-02-01,46388221.0
PLANTES VIVANTES ET PRODUITS DE LA FLORICULTURE,Importations,2010-02-01,19704826.0
"LEGUMES, PLANTES, RACINES ET TUBERCULES ALIMENTAIRES",Importations,2010-02-01,1163502894.0
FRUITS COMESTIBLES; ECORCES D'AGRUMES OU DE MELONS,Importations,2010-02-01,681267038.0
"CAFE, THE, MATE ET EPICES",Importations,2010-02-01,593255138.0
CEREALES,Importations,2010-02-01,13129636927.0
PRODUITS DE LA MINOTERIE;MALT;AMIDONS ET FECULES;INULINE;GLUTEN DE FROMENT,Importations,2010-02-01,389661803.0
"OLEAGINEUX; GRAINES, SEMENCES; PLANTES INDUSTRIELLES, MEDICINALES; PAILLES",Importations,2010-02-01,142319964.0
"GOMMES, RESINES ET AUTRES SUCS ET EXTRAITS VEGETAUX",Importations,2010-02-01,30266501.0
MATIERES A TRESSER ET AUTRES PRODUITS D'ORIGINE VEGETALE N.D.C.A.,Importations,2010-02-01,810537.0
"GRAISSES, HUILES, CIRES (ANIMALES ET VEGETALES); GRAISSES ALIMENTAIRES",Importations,2010-02-01,7037103910.0
"PREPARATIONS DE VIANDES, POISSONS, CRUSTACES, MOLLUSQUES",Importations,2010-02-01,76908460.0
SUCRES ET SUCRERIES,Importations,2010-02-01,767814892.0
CACAO ET SES PREPARATIONS,Importations,2010-02-01,220139294.0
PREPARATIONS A BASE DE CEREALES ET DERIVES; PATISSERIES,Importations,2010-02-01,1156137351.0
"PREPARATIONS DE LEGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES",Importations,2010-02-01,1061166195.0
PREPARATIONS ALIMENTAIRES DIVERSES,Importations,2010-02-01,2202298694.0
"BOISSONS, LIQUIDES ALCOOLIQUES ET VINAIGRES",Importations,2010-02-01,1437977770.0
"RESIDUS,DECHETS DES INDUSTRIES ALIMENTAIRES;ALIMENTS PREPARES POUR ANIMAUX",Importations,2010-02-01,164989762.0
TABACS ET SUCCEDANES DE TABACS FABRIQUES,Importations,2010-02-01,2110795483.0
"SEL; SOUFRE; TERRES ET PIERRES; PLATRES, CHAUX ET CIMENTS",Importations,2010-02-01,375063122.0
"MINERAIS, SCORIES ET CENDRES",Importations,2010-02-01,1097581200.0
"COMBUSTIBLES MINERAUX; HUILES, CIRES MINERALES; MATIERES BITUMINEUSES",Importations,2010-02-01,75360423355.0
PRODUITS CHIMIQUES INORGANIQUES; COMPOSES DE METAUX OU RADIOACTIFS,Importations,2010-02-01,1344532248.0
PRODUITS CHIMIQUES ORGANIQUES,Importations,2010-02-01,1066204648.0
PRODUITS PHARMACEUTIQUES,Importations,2010-02-01,5158502223.0
ENGRAIS,Importations,2010-02-01,189576960.0
EXTRAITS TANNANTS OU TINCTORIAUX;TANINS;COLORANTS;VERNIS;MASTICS;ENCRES,Importations,2010-02-01,851820850.0
"HUILLES ESSENTIELLES, RESINOIDES; PRODUITS DE PARFURMERIE; COSMETIQUES",Importations,2010-02-01,1304439937.0
"SAVONS, LUBRIFIANTS, CIRES ARTIFICIELLES, BOUGIES, CIRES DENTAIRES",Importations,2010-02-01,805387058.0
MATIERES ALBUMINOIDES;PREPARATIONS A BASE D'AMIDONS OU FECULES;COLLES,Importations,2010-02-01,245124524.0
"POUDRES,EXPLOSIFS;ARTICLES DE PYROTECHNIE;ALLUMETTES;MATIERES INFLAMMABLES",Importations,2010-02-01,
PRODUITS PHOTOGRAPHIQUES OU CINEMATOGRAPHIQUES,Importations,2010-02-01,138647304.0
PRODUITS DIVERS DES INDUSTRIES CHIMIQUES,Importations,2010-02-01,1308228056.0
MATIERES PLASTIQUES ET OUVRAGES EN CES MATIERES,Importations,2010-02-01,5365234191.0
CAOUTCHOUC ET OUVRAGES EN CAOUTCHOUC,Importations,2010-02-01,1179385079.0
PEAUX (AUTRES QUE LES PELLETERIES) ET CUIRS,Importations,2010-02-01,8626234.0
"OUVRAGES EN CUIR; ARTICLES DE BOURRELLERIE, SELLERIE, VOYAGE OU EN BOYAUX",Importations,2010-02-01,149617941.0
PELLETERIES ET FOURRURES; PELLETERIES FACTICES,Importations,2010-02-01,
"BOIS, CHARBON DE BOIS ET OUVRAGES EN BOIS",Importations,2010-02-01,1888227673.0
LIEGE ET OUVRAGES EN LIEGE,Importations,2010-02-01,4789685.0
OUVRAGES DE SPARTERIE OU DE VANNERIE,Importations,2010-02-01,5659591.0
MATIERES CELLULOSIQUES SERVANT A LA FABRICATION DU PAPIER,Importations,2010-02-01,16861470.0
"PAPIERS ET CARTONS; OUVRAGES EN PATE DE CELLULOSE, EN PAPIER OU CARTON",Importations,2010-02-01,3047015307.0
"PRODUITS D'EDITION, PRESSE, ARTS GRAPHIQUES; MANUSCRITS, PLANS",Importations,2010-02-01,559737810.0
SOIE,Importations,2010-02-01,11610248.0
"LAINE, POILS FINS OU GROSSIERS; FILS ET TISSUS DE CRIN",Importations,2010-02-01,2538247.0
COTON,Importations,2010-02-01,629846520.0
"AUTRES FIBRES TEXTILES VEGETALES;FILS DE PAPIER, TISSUS DE FILS DE PAPIER",Importations,2010-02-01,3779485.0
FILAMENTS SYNTHETIQUES OU ARTIFICIELS,Importations,2010-02-01,347114293.0
FIBRES SYNTHETIQUES OU ARTIFICIELLES DISCONTINUES,Importations,2010-02-01,515874149.0
"OUATES,FEUTRES,NON TISSES;FILS SPECIAUX;FICELLES,CORDES,CORDAGES;CORDERIE",Importations,2010-02-01,210249837.0
TAPIS ET AUTRES REVETEMENTS DE SOL EN MATIERES TEXTILES,Importations,2010-02-01,38795837.0
TISSUS SPECIAUX; DENTELLES; TAPISSERIES; PASSEMENTERIES; BRODERIES,Importations,2010-02-01,36238173.0
"TISSUS IMPREGNES, RECOUVERTS, STRATIFIES; ARTICLES TECHNIQUES EN TEXTILES",Importations,2010-02-01,30628815.0
ETOFFES DE BONNETERIE,Importations,2010-02-01,50000.0
"VETEMENTS ET ACCESSOIRES DU VETEMENT, EN BONNETERIE",Importations,2010-02-01,415318026.0
"VETEMENTS ET ACCESSOIRES DU VETEMENT, AUTRES QU'EN BONNETERIE",Importations,2010-02-01,548785741.0
AUTRES ARTICLES TEXTILES CONFECTIONNES; ASSORTIMENTS; FRIPERIE ET CHIFFONS,Importations,2010-02-01,1976486987.0
"CHAUSSURES, GUETRES ET ARTICLES ANALOGUES; PARTIES DE CES OBJETS",Importations,2010-02-01,792077234.0
COIFFURES ET PARTIES DE COIFFURES,Importations,2010-02-01,77426416.0
"PARAPLUIES, PARASOLS, CANNES, FOUETS, CRAVACHES ET LEURS PARTIES",Importations,2010-02-01,11710306.0
PLUMES APPRETEES; FLEURS ARTIFICIELLES; OUVRAGES EN CHEVEUX,Importations,2010-02-01,26958299.0
"OUVRAGES EN PIERRES, PLATRE, CIMENT, AMIANTE, MICA OU MATIERES ANALOGUES",Importations,2010-02-01,206154040.0
PRODUITS CERAMIQUES,Importations,2010-02-01,1585154027.0
VERRE ET OUVRAGES EN VERRE,Importations,2010-02-01,600895087.0
"PERLES, PIERRES GEMMES, METAUX PRECIEUX; BIJOUTERIE FANTAISIE; MONNAIES",Importations,2010-02-01,190088424.0
"FONTE, FER ET ACIER",Importations,2010-02-01,4249557704.0
"OUVRAGES EN FONTE, FER OU ACIER",Importations,2010-02-01,3188323321.0
CUIVRE ET OUVRAGES EN CUIVRE,Importations,2010-02-01,1072251800.0
NICKEL ET OUVRAGES EN NICKEL,Importations,2010-02-01,175997.0
ALUMINIUM ET OUVRAGES EN ALUMINIUM,Importations,2010-02-01,573161718.0
PLOMB ET OUVRAGES EN PLOMB,Importations,2010-02-01,340311.0
ZINC ET OUVRAGES EN ZINC,Importations,2010-02-01,66722688.0
ETAIN ET OUVRAGES EN ETAIN,Importations,2010-02-01,1664867.0
AUTRES METAUX COMMUNS; CERMETS; OUVRAGES EN CES MATIERES,Importations,2010-02-01,
"OUTILS, OUTILLAGE, COUTELLERIE, COUVERTS EN METAUX COMMUNS ET PARTIES",Importations,2010-02-01,229808623.0
OUVRAGES DIVERS EN METAUX COMMUNS,Importations,2010-02-01,541031726.0
"REACTEURS NUCLEAIRES; CHAUDIERES, MACHINES, APPAREILS, ENGINS MECANIQUES",Importations,2010-02-01,14005369935.0
MACHINES ELECTRIQUES; APPAREILS D'EMISSION-RECEPTION RADIO/TV,Importations,2010-02-01,11709595909.0
VEHICULES ET MATERIEL POUR VOIES FERREES; APPAREILS DE SIGNALISATION,Importations,2010-02-01,37942531.0
"VOITURES AUTOMOBILES ET AUTRES VEHICULES TERRESTRES; PARTIES, ACCESSOIRES",Importations,2010-02-01,10417928046.0
NAVIGATION AERIENNE OU SPATIALE,Importations,2010-02-01,10712808.0
NAVIGATION MARITIME OU FLUVIALE,Importations,2010-02-01,157196439.0
"APPAREILS D'OPTIQUE, DE PRECISION, MEDICO-CHIRURGICAUX;PARTIES,ACCESSOIRES",Importations,2010-02-01,1256251772.0
HORLOGERIE,Importations,2010-02-01,28217477.0
INSTRUMENTS DE MUSIQUE; PARTIES ET ACCESSOIRES DE CES INSTRUMENTS,Importations,2010-02-01,29551.0
"ARMES, MUNITIONS ET LEURS PARTIES ET ACCESSOIRES",Importations,2010-02-01,109691515.0
MEUBLES Y.C. MEDICAUX; APPAREILS D'ECLAIRAGE; CONSTRUCTIONS PREFABRIQUEES,Importations,2010-02-01,1310400795.0
"JOUETS, JEUX, ARTICLES DE DIVERTISSEMENTS OU SPORTS; PARTIES, ACCESSOIRES",Importations,2010-02-01,44094022.0
OUVRAGES DIVERS,Importations,2010-02-01,233952544.0
"OBJETS D'ART, DE COLLECTION OU D'ANTIQUITE",Importations,2010-02-01,8421410.0
ANIMAUX VIVANTS,Exportations,2010-03-01,15961979.0
VIANDES ET ABATS COMESTIBLES,Exportations,2010-03-01,20637815.0
"POISSONS ET CRUSTACES, MOLLUSQUES ET AUTRES INVERTEBRES AQUATIQUES",Exportations,2010-03-01,12162042818.0
LAIT; OEUFS D'OISEAUX; MIEL; PRODUITS COMESTIBLES D'ANIMAUX N.D.C.A.,Exportations,2010-03-01,471832669.0
"AUTRES PRODUITS D'ORIGINE ANIMALE, NON DENOMMES NI COMPRIS AILLEURS",Exportations,2010-03-01,48499689.0
PLANTES VIVANTES ET PRODUITS DE LA FLORICULTURE,Exportations,2010-03-01,
"LEGUMES, PLANTES, RACINES ET TUBERCULES ALIMENTAIRES",Exportations,2010-03-01,2561357321.0
FRUITS COMESTIBLES; ECORCES D'AGRUMES OU DE MELONS,Exportations,2010-03-01,1188047368.0
"CAFE, THE, MATE ET EPICES",Exportations,2010-03-01,19256632.0
CEREALES,Exportations,2010-03-01,227582291.0
PRODUITS DE LA MINOTERIE;MALT;AMIDONS ET FECULES;INULINE;GLUTEN DE FROMENT,Exportations,2010-03-01,141772326.0
"OLEAGINEUX; GRAINES, SEMENCES; PLANTES INDUSTRIELLES, MEDICINALES; PAILLES",Exportations,2010-03-01,375861468.0
"GOMMES, RESINES ET AUTRES SUCS ET EXTRAITS VEGETAUX",Exportations,2010-03-01,32605536.0
MATIERES A TRESSER ET AUTRES PRODUITS D'ORIGINE VEGETALE N.D.C.A.,Exportations,2010-03-01,
"GRAISSES, HUILES, CIRES (ANIMALES ET VEGETALES); GRAISSES ALIMENTAIRES",Exportations,2010-03-01,7098484427.0
"PREPARATIONS DE VIANDES, POISSONS, CRUSTACES, MOLLUSQUES",Exportations,2010-03-01,442026531.0
SUCRES ET SUCRERIES,Exportations,2010-03-01,95037717.0
CACAO ET SES PREPARATIONS,Exportations,2010-03-01,101096090.0
PREPARATIONS A BASE DE CEREALES ET DERIVES; PATISSERIES,Exportations,2010-03-01,436556273.0
"PREPARATIONS DE LEGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES",Exportations,2010-03-01,70226446.0
PREPARATIONS ALIMENTAIRES DIVERSES,Exportations,2010-03-01,2464634073.0
"BOISSONS, LIQUIDES ALCOOLIQUES ET VINAIGRES",Exportations,2010-03-01,109236088.0
"RESIDUS,DECHETS DES INDUSTRIES ALIMENTAIRES;ALIMENTS PREPARES POUR ANIMAUX",Exportations,2010-03-01,266870704.0
TABACS ET SUCCEDANES DE TABACS FABRIQUES,Exportations,2010-03-01,2974386950.0
"SEL; SOUFRE; TERRES ET PIERRES; PLATRES, CHAUX ET CIMENTS",Exportations,2010-03-01,10039498246.0
"MINERAIS, SCORIES ET CENDRES",Exportations,2010-03-01,
"COMBUSTIBLES MINERAUX; HUILES, CIRES MINERALES; MATIERES BITUMINEUSES",Exportations,2010-03-01,17684913429.0
PRODUITS CHIMIQUES INORGANIQUES; COMPOSES DE METAUX OU RADIOACTIFS,Exportations,2010-03-01,9769691819.0
PRODUITS CHIMIQUES ORGANIQUES,Exportations,2010-03-01,264686685.0
PRODUITS PHARMACEUTIQUES,Exportations,2010-03-01,678229771.0
ENGRAIS,Exportations,2010-03-01,278975791.0
EXTRAITS TANNANTS OU TINCTORIAUX;TANINS;COLORANTS;VERNIS;MASTICS;ENCRES,Exportations,2010-03-01,233344080.0
"HUILLES ESSENTIELLES, RESINOIDES; PRODUITS DE PARFURMERIE; COSMETIQUES",Exportations,2010-03-01,2374218840.0
"SAVONS, LUBRIFIANTS, CIRES ARTIFICIELLES, BOUGIES, CIRES DENTAIRES",Exportations,2010-03-01,386328589.0
MATIERES ALBUMINOIDES;PREPARATIONS A BASE D'AMIDONS OU FECULES;COLLES,Exportations,2010-03-01,43363359.0
"POUDRES,EXPLOSIFS;ARTICLES DE PYROTECHNIE;ALLUMETTES;MATIERES INFLAMMABLES",Exportations,2010-03-01,
PRODUITS PHOTOGRAPHIQUES OU CINEMATOGRAPHIQUES,Exportations,2010-03-01,2641746.0
PRODUITS DIVERS DES INDUSTRIES CHIMIQUES,Exportations,2010-03-01,818384801.0
MATIERES PLASTIQUES ET OUVRAGES EN CES MATIERES,Exportations,2010-03-01,2014415666.0
CAOUTCHOUC ET OUVRAGES EN CAOUTCHOUC,Exportations,2010-03-01,123989077.0
PEAUX (AUTRES QUE LES PELLETERIES) ET CUIRS,Exportations,2010-03-01,99660181.0
"OUVRAGES EN CUIR; ARTICLES DE BOURRELLERIE, SELLERIE, VOYAGE OU EN BOYAUX",Exportations,2010-03-01,11825191.0
PELLETERIES ET FOURRURES; PELLETERIES FACTICES,Exportations,2010-03-01,
"BOIS, CHARBON DE BOIS ET OUVRAGES EN BOIS",Exportations,2010-03-01,131564894.0
LIEGE ET OUVRAGES EN LIEGE,Exportations,2010-03-01,
OUVRAGES DE SPARTERIE OU DE VANNERIE,Exportations,2010-03-01,154795024.0
MATIERES CELLULOSIQUES SERVANT A LA FABRICATION DU PAPIER,Exportations,2010-03-01,
"PAPIERS ET CARTONS; OUVRAGES EN PATE DE CELLULOSE, EN PAPIER OU CARTON",Exportations,2010-03-01,647938325.0
"PRODUITS D'EDITION, PRESSE, ARTS GRAPHIQUES; MANUSCRITS, PLANS",Exportations,2010-03-01,77967062.0
SOIE,Exportations,2010-03-01,
"LAINE, POILS FINS OU GROSSIERS; FILS ET TISSUS DE CRIN",Exportations,2010-03-01,1334.0
COTON,Exportations,2010-03-01,1459148789.0
"AUTRES FIBRES TEXTILES VEGETALES;FILS DE PAPIER, TISSUS DE FILS DE PAPIER",Exportations,2010-03-01,
FILAMENTS SYNTHETIQUES OU ARTIFICIELS,Exportations,2010-03-01,36256090.0
FIBRES SYNTHETIQUES OU ARTIFICIELLES DISCONTINUES,Exportations,2010-03-01,78203875.0
"OUATES,FEUTRES,NON TISSES;FILS SPECIAUX;FICELLES,CORDES,CORDAGES;CORDERIE",Exportations,2010-03-01,1993725.0
TAPIS ET AUTRES REVETEMENTS DE SOL EN MATIERES TEXTILES,Exportations,2010-03-01,700000.0
TISSUS SPECIAUX; DENTELLES; TAPISSERIES; PASSEMENTERIES; BRODERIES,Exportations,2010-03-01,
"TISSUS IMPREGNES, RECOUVERTS, STRATIFIES; ARTICLES TECHNIQUES EN TEXTILES",Exportations,2010-03-01,
ETOFFES DE BONNETERIE,Exportations,2010-03-01,
"VETEMENTS ET ACCESSOIRES DU VETEMENT, EN BONNETERIE",Exportations,2010-03-01,6255604.0
"VETEMENTS ET ACCESSOIRES DU VETEMENT, AUTRES QU'EN BONNETERIE",Exportations,2010-03-01,22120291.0
AUTRES ARTICLES TEXTILES CONFECTIONNES; ASSORTIMENTS; FRIPERIE ET CHIFFONS,Exportations,2010-03-01,248659656.0
"CHAUSSURES, GUETRES ET ARTICLES ANALOGUES; PARTIES DE CES OBJETS",Exportations,2010-03-01,117720210.0
COIFFURES ET PARTIES DE COIFFURES,Exportations,2010-03-01,10206.0
"PARAPLUIES, PARASOLS, CANNES, FOUETS, CRAVACHES ET LEURS PARTIES",Exportations,2010-03-01,
PLUMES APPRETEES; FLEURS ARTIFICIELLES; OUVRAGES EN CHEVEUX,Exportations,2010-03-01,159690000.0
"OUVRAGES EN PIERRES, PLATRE, CIMENT, AMIANTE, MICA OU MATIERES ANALOGUES",Exportations,2010-03-01,83748600.0
PRODUITS CERAMIQUES,Exportations,2010-03-01,14772041.0
VERRE ET OUVRAGES EN VERRE,Exportations,2010-03-01,61221282.0
"PERLES, PIERRES GEMMES, METAUX PRECIEUX; BIJOUTERIE FANTAISIE; MONNAIES",Exportations,2010-03-01,10283792878.0
"FONTE, FER ET ACIER",Exportations,2010-03-01,4509788840.0
"OUVRAGES EN FONTE, FER OU ACIER",Exportations,2010-03-01,325114539.0
CUIVRE ET OUVRAGES EN CUIVRE,Exportations,2010-03-01,310498282.0
NICKEL ET OUVRAGES EN NICKEL,Exportations,2010-03-01,
ALUMINIUM ET OUVRAGES EN ALUMINIUM,Exportations,2010-03-01,153438184.0
PLOMB ET OUVRAGES EN PLOMB,Exportations,2010-03-01,
ZINC ET OUVRAGES EN ZINC,Exportations,2010-03-01,143700.0
ETAIN ET OUVRAGES EN ETAIN,Exportations,2010-03-01,
AUTRES METAUX COMMUNS; CERMETS; OUVRAGES EN CES MATIERES,Exportations,2010-03-01,
"OUTILS, OUTILLAGE, COUTELLERIE, COUVERTS EN METAUX COMMUNS ET PARTIES",Exportations,2010-03-01,2469258.0
OUVRAGES DIVERS EN METAUX COMMUNS,Exportations,2010-03-01,26096079.0
"REACTEURS NUCLEAIRES; CHAUDIERES, MACHINES, APPAREILS, ENGINS MECANIQUES",Exportations,2010-03-01,1895117712.0
MACHINES ELECTRIQUES; APPAREILS D'EMISSION-RECEPTION RADIO/TV,Exportations,2010-03-01,1082134042.0
VEHICULES ET MATERIEL POUR VOIES FERREES; APPAREILS DE SIGNALISATION,Exportations,2010-03-01,3047335.0
"VOITURES AUTOMOBILES ET AUTRES VEHICULES TERRESTRES; PARTIES, ACCESSOIRES",Exportations,2010-03-01,2353181404.0
NAVIGATION AERIENNE OU SPATIALE,Exportations,2010-03-01,63030000.0
NAVIGATION MARITIME OU FLUVIALE,Exportations,2010-03-01,188585.0
"APPAREILS D'OPTIQUE, DE PRECISION, MEDICO-CHIRURGICAUX;PARTIES,ACCESSOIRES",Exportations,2010-03-01,106688533.0
HORLOGERIE,Exportations,2010-03-01,10558107.0
INSTRUMENTS DE MUSIQUE; PARTIES ET ACCESSOIRES DE CES INSTRUMENTS,Exportations,2010-03-01,3484735.0
"ARMES, MUNITIONS ET LEURS PARTIES ET ACCESSOIRES",Exportations,2010-03-01,
MEUBLES Y.C. MEDICAUX; APPAREILS D'ECLAIRAGE; CONSTRUCTIONS PREFABRIQUEES,Exportations,2010-03-01,225052539.0
"JOUETS, JEUX, ARTICLES DE DIVERTISSEMENTS OU SPORTS; PARTIES, ACCESSOIRES",Exportations,2010-03-01,1531190.0
OUVRAGES DIVERS,Exportations,2010-03-01,3084622.0
"OBJETS D'ART, DE COLLECTION OU D'ANTIQUITE",Exportations,2010-03-01,76737050.0
ANIMAUX VIVANTS,Importations,2010-03-01,26339103.0
VIANDES ET ABATS COMESTIBLES,Importations,2010-03-01,769580047.0
"POISSONS ET CRUSTACES, MOLLUSQUES ET AUTRES INVERTEBRES AQUATIQUES",Importations,2010-03-01,53299173.0
LAIT; OEUFS D'OISEAUX; MIEL; PRODUITS COMESTIBLES D'ANIMAUX N.D.C.A.,Importations,2010-03-01,5547073298.0
"AUTRES PRODUITS D'ORIGINE ANIMALE, NON DENOMMES NI COMPRIS AILLEURS",Importations,2010-03-01,11958563.0
PLANTES VIVANTES ET PRODUITS DE LA FLORICULTURE,Importations,2010-03-01,14234607.0
"LEGUMES, PLANTES, RACINES ET TUBERCULES ALIMENTAIRES",Importations,2010-03-01,603390459.0
FRUITS COMESTIBLES; ECORCES D'AGRUMES OU DE MELONS,Importations,2010-03-01,1061162455.0
"CAFE, THE, MATE ET EPICES",Importations,2010-03-01,511427998.0
CEREALES,Importations,2010-03-01,18000350524.0
PRODUITS DE LA MINOTERIE;MALT;AMIDONS ET FECULES;INULINE;GLUTEN DE FROMENT,Importations,2010-03-01,503504680.0
"OLEAGINEUX; GRAINES, SEMENCES; PLANTES INDUSTRIELLES, MEDICINALES; PAILLES",Importations,2010-03-01,365813500.0
"GOMMES, RESINES ET AUTRES SUCS ET EXTRAITS VEGETAUX",Importations,2010-03-01,36346614.0
MATIERES A TRESSER ET AUTRES PRODUITS D'ORIGINE VEGETALE N.D.C.A.,Importations,2010-03-01,31431004.0
"GRAISSES, HUILES, CIRES (ANIMALES ET VEGETALES); GRAISSES ALIMENTAIRES",Importations,2010-03-01,4357440305.0
"PREPARATIONS DE VIANDES, POISSONS, CRUSTACES, MOLLUSQUES",Importations,2010-03-01,143630282.0
SUCRES ET SUCRERIES,Importations,2010-03-01,2082993499.0
CACAO ET SES PREPARATIONS,Importations,2010-03-01,205523340.0
PREPARATIONS A BASE DE CEREALES ET DERIVES; PATISSERIES,Importations,2010-03-01,2010926541.0
"PREPARATIONS DE LEGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES",Importations,2010-03-01,1130829630.0
PREPARATIONS ALIMENTAIRES DIVERSES,Importations,2010-03-01,2630254701.0
"BOISSONS, LIQUIDES ALCOOLIQUES ET VINAIGRES",Importations,2010-03-01,1090404745.0
"RESIDUS,DECHETS DES INDUSTRIES ALIMENTAIRES;ALIMENTS PREPARES POUR ANIMAUX",Importations,2010-03-01,1832707941.0
TABACS ET SUCCEDANES DE TABACS FABRIQUES,Importations,2010-03-01,1476147724.0
"SEL; SOUFRE; TERRES ET PIERRES; PLATRES, CHAUX ET CIMENTS",Importations,2010-03-01,1464867122.0
"MINERAIS, SCORIES ET CENDRES",Importations,2010-03-01,13357368.0
"COMBUSTIBLES MINERAUX; HUILES, CIRES MINERALES; MATIERES BITUMINEUSES",Importations,2010-03-01,61610228769.0
PRODUITS CHIMIQUES INORGANIQUES; COMPOSES DE METAUX OU RADIOACTIFS,Importations,2010-03-01,1391373016.0
PRODUITS CHIMIQUES ORGANIQUES,Importations,2010-03-01,1439341217.0
PRODUITS PHARMACEUTIQUES,Importations,2010-03-01,5480142817.0
ENGRAIS,Importations,2010-03-01,1848966804.0
EXTRAITS TANNANTS OU TINCTORIAUX;TANINS;COLORANTS;VERNIS;MASTICS;ENCRES,Importations,2010-03-01,778238444.0
"HUILLES ESSENTIELLES, RESINOIDES; PRODUITS DE PARFURMERIE; COSMETIQUES",Importations,2010-03-01,1478482731.0
"SAVONS, LUBRIFIANTS, CIRES ARTIFICIELLES, BOUGIES, CIRES DENTAIRES",Importations,2010-03-01,1439421241.0
MATIERES ALBUMINOIDES;PREPARATIONS A BASE D'AMIDONS OU FECULES;COLLES,Importations,2010-03-01,305948264.0
"POUDRES,EXPLOSIFS;ARTICLES DE PYROTECHNIE;ALLUMETTES;MATIERES INFLAMMABLES",Importations,2010-03-01,139806556.0
PRODUITS PHOTOGRAPHIQUES OU CINEMATOGRAPHIQUES,Importations,2010-03-01,61596762.0
PRODUITS DIVERS DES INDUSTRIES CHIMIQUES,Importations,2010-03-01,2679799032.0
MATIERES PLASTIQUES ET OUVRAGES EN CES MATIERES,Importations,2010-03-01,6557003488.0
CAOUTCHOUC ET OUVRAGES EN CAOUTCHOUC,Importations,2010-03-01,1286106127.0
PEAUX (AUTRES QUE LES PELLETERIES) ET CUIRS,Importations,2010-03-01,8111866.0
"OUVRAGES EN CUIR; ARTICLES DE BOURRELLERIE, SELLERIE, VOYAGE OU EN BOYAUX",Importations,2010-03-01,189849115.0
PELLETERIES ET FOURRURES; PELLETERIES FACTICES,Importations,2010-03-01,68279.0
"BOIS, CHARBON DE BOIS ET OUVRAGES EN BOIS",Importations,2010-03-01,2779576991.0
